corp_code,corp_name,stock_code,market,fiscal_month,earliest_fy,latest_fy,distinct_fy_count
00259934,예림당,036000,KOSDAQ,12,1999,2026,27
01166109,예선테크,250930,KOSDAQ,12,2014,2026,13
00530556,예스티,122640,KOSDAQ,12,2011,2026,16
01626391,오가노이드사이언스,476040,KOSDAQ,12,2023,2026,4
01169434,오가닉티코스메틱,900300,KOSDAQ,12,2014,2026,13
00220969,오공,045060,KOSDAQ,12,1999,2026,28
00623184,오늘이엔엠,192410,KOSDAQ,12,2012,2026,15
00529815,오디텍,080520,KOSDAQ,12,2005,2026,22
00141556,오로라,039830,KOSDAQ,12,1999,2026,28
01016479,오로스테크놀로지,322310,KOSDAQ,12,2018,2026,9
00297989,오르비텍,046120,KOSDAQ,12,2008,2026,19
01658831,오름테라퓨틱,475830,KOSDAQ,12,2022,2026,5
00141608,오리엔탈정공,014940,KOSDAQ,12,1999,2026,28
00300405,오리엔트정공,065500,KOSDAQ,12,2000,2026,27
00141671,오리콤,010470,KOSDAQ,12,1999,2026,28
01472930,오브젠,417860,KOSDAQ,12,2020,2026,7
00494546,오비고,352910,KOSDAQ,12,2019,2026,8
00226547,오상자이엘,053980,KOSDAQ,12,1999,2026,28
00260657,오상헬스케어,036220,KOSDAQ,12,2002,2026,24
00350048,오성첨단소재,052420,KOSDAQ,12,1999,2026,28
00349811,오션인더블유,052300,KOSDAQ,12,1999,2026,28
00263654,오스코텍,039200,KOSDAQ,12,2004,2026,23
01082348,오스테오닉,226400,KOSDAQ,12,2013,2026,14
00175173,오스템,031510,KOSDAQ,12,1997,2026,30
01428948,오아,342870,KOSDAQ,12,2023,2026,4
01491607,오에스피,368970,KOSDAQ,12,2020,2026,7
00571483,오이솔루션,138080,KOSDAQ,12,2011,2026,16
00543107,오킨스전자,080580,KOSDAQ,12,2012,2026,15
00397289,오텍,067170,KOSDAQ,12,2001,2026,26
01084294,오토앤,353590,KOSDAQ,12,2019,2026,8
00867849,오파스넷,173130,KOSDAQ,12,2013,2026,14
01585155,오픈놀,440320,KOSDAQ,12,2021,2026,6
00335076,오픈베이스,049480,KOSDAQ,12,1999,2026,27
01571107,오픈엣지테크놀로지,394280,KOSDAQ,12,2020,2026,7
01632912,온코닉테라퓨틱스,476060,KOSDAQ,12,2022,2026,5
01423916,온코크로스,382150,KOSDAQ,12,2019,2026,8
01070149,올리패스,244460,KOSDAQ,12,2014,2026,13
01113718,올릭스,226950,KOSDAQ,12,2015,2026,12
00265005,옴니시스템,057540,KOSDAQ,12,2005,2026,22
00831428,옵투스제약,131030,KOSDAQ,12,2009,2026,18
00327396,옵트론텍,082210,KOSDAQ,12,2003,2026,24
00660291,옵티시스,109080,KOSDAQ,12,2009,2026,18
01506990,옵티코어,380540,KOSDAQ,12,2020,2026,7
00971726,옵티팜,153710,KOSDAQ,12,2016,2026,11
01406265,와이랩,432430,KOSDAQ,12,2021,2026,6
01226234,와이바이오로직스,338840,KOSDAQ,12,2020,2026,7
00759294,와이솔,122990,KOSDAQ,12,2008,2026,19
01109539,와이씨,232140,KOSDAQ,12,2015,2026,12
00619507,와이씨켐,112290,KOSDAQ,12,2020,2026,7
00250137,와이어블,065530,KOSDAQ,12,2000,2026,27
00190756,와이엔텍,067900,KOSDAQ,12,2003,2026,24
00140858,와이엠,007530,KOSDAQ,12,2000,2026,26
00870861,와이엠씨,155650,KOSDAQ,12,2010,2026,17
01215618,와이엠텍,273640,KOSDAQ,12,2019,2026,8
00602172,와이엠티,251370,KOSDAQ,12,2015,2026,12
01023211,와이제이링크,209640,KOSDAQ,12,2022,2026,5
00351427,와이즈넛,096250,KOSDAQ,12,2019,2026,8
01236532,와이즈버즈,273060,KOSDAQ,12,2016,2026,11
00613318,와이지엔터테인먼트,122870,KOSDAQ,12,2009,2026,18
00455875,와토스코리아,079000,KOSDAQ,12,2003,2026,24
01299106,우듬지팜,403490,KOSDAQ,12,2021,2026,6
00231044,우리기술,032820,KOSDAQ,12,2000,2026,27
00231664,우리기술투자,041190,KOSDAQ,12,1998,2026,29
00664048,우리넷,115440,KOSDAQ,12,2007,2026,20
00296005,우리로,046970,KOSDAQ,12,2010,2026,17
00369107,우리바이오,082850,KOSDAQ,12,2003,2026,24
01077577,우리산업,215360,KOSDAQ,12,2013,2026,14
00359623,우리산업홀딩스,072470,KOSDAQ,12,2001,2026,26
00413417,우리손에프앤지,073560,KOSDAQ,12,2014,2026,13
00155692,우리엔터프라이즈,037400,KOSDAQ,12,2000,2026,27
00815095,우리이앤엘하루틴,153490,KOSDAQ,12,2010,2026,17
00567222,우림피티에스,101170,KOSDAQ,12,2007,2026,20
00486875,우양,103840,KOSDAQ,12,2017,2026,10
00450931,우양에이치씨,101970,KOSDAQ,12,2010,2026,17
00363246,우원개발,046940,KOSDAQ,12,2000,2026,27
01065013,우정바이오,215380,KOSDAQ,12,2014,2026,13
00390903,우주일렉트로,065680,KOSDAQ,12,2001,2026,26
00103547,우진비앤지,018620,KOSDAQ,12,2006,2026,21
01030503,우진엔텍,457550,KOSDAQ,12,2021,2026,6
00866451,워트,396470,KOSDAQ,12,2021,2026,6
01326224,원바이오젠,307280,KOSDAQ,12,2016,2026,11
00210980,원익,032940,KOSDAQ,12,1999,2026,28
00623661,원익머트리얼즈,104830,KOSDAQ,12,2009,2026,18
00128175,원익큐브,014190,KOSDAQ,12,1997,2026,28
01020843,원익피앤이,217820,KOSDAQ,12,2013,2026,14
00216647,원익홀딩스,030530,KOSDAQ,12,1997,2026,29
00143907,원일특강,012620,KOSDAQ,12,1999,2026,28
00488244,원일티엔아이,136150,KOSDAQ,12,2023,2026,4
01459212,원준,382840,KOSDAQ,12,2019,2026,8
01407909,원텍,336570,KOSDAQ,12,2019,2026,8
01441611,원티드랩,376980,KOSDAQ,12,2019,2026,8
00144012,원풍,008370,KOSDAQ,12,2000,2026,27
00144021,원풍물산,008290,KOSDAQ,12,1997,2026,30
00580065,월덱스,101160,KOSDAQ,12,2006,2026,21
01408999,웨이버스,336060,KOSDAQ,12,2018,2026,9
00526696,웨이브일렉트로,095270,KOSDAQ,12,2005,2026,22
01270749,웨이비스,289930,KOSDAQ,12,2022,2026,5
00362159,웰크론,065950,KOSDAQ,12,2001,2026,26
00487546,웰크론한텍,076080,KOSDAQ,12,2006,2026,21
00260611,웰킵스하이텍,043590,KOSDAQ,12,1999,2026,27
00864338,웹스,196700,KOSDAQ,12,2013,2026,14
00405320,웹젠,069080,KOSDAQ,12,2001,2026,26
00323868,웹케시,053580,KOSDAQ,12,2008,2026,19
01137860,위너스일렉,479960,KOSDAQ,12,2022,2026,5
00293886,위닉스,044340,KOSDAQ,12,1999,2026,28
00765851,위더스제약,330350,KOSDAQ,12,2018,2026,9
00925587,위드텍,348350,KOSDAQ,12,2018,2026,9
00444329,위메이드,112040,KOSDAQ,12,2007,2026,20
00643656,위메이드맥스,101730,KOSDAQ,12,2007,2026,20
00815767,위메이드플레이,123420,KOSDAQ,12,2010,2026,17
00374738,위세아이텍,065370,KOSDAQ,12,2015,2026,12
00264228,위즈코프,038620,KOSDAQ,12,1999,2026,28
01276327,위지윅스튜디오,299900,KOSDAQ,12,2016,2026,11
00258360,위지트,036090,KOSDAQ,12,1999,2026,28
01445440,위츠,459100,KOSDAQ,12,2022,2026,5
00868705,윈스테크넷,136540,KOSDAQ,12,2011,2026,16
00536286,윈팩,097800,KOSDAQ,12,2010,2026,17
00910840,윈하이텍,192390,KOSDAQ,12,2012,2026,15
01405585,윙스풋,335870,KOSDAQ,12,2018,2026,9
01328639,윙입푸드,900340,KOSDAQ,12,2016,2026,11
00260569,유니셈,036200,KOSDAQ,12,2000,2026,25
00144243,유니슨,018000,KOSDAQ,12,1999,2026,28
00408266,유니온바이오메트릭스,203450,KOSDAQ,12,2011,2026,15
00147152,유니크,011320,KOSDAQ,12,2000,2026,27
00540447,유니테스트,086390,KOSDAQ,12,2004,2026,23
00531865,유니테크노,241690,KOSDAQ,12,2014,2026,13
00879020,유니트론텍,142210,KOSDAQ,12,2013,2026,14
01498576,유디엠텍,389680,KOSDAQ,12,2022,2026,5
00407294,유라클,088340,KOSDAQ,12,2022,2026,5
00201742,유라테크,048430,KOSDAQ,12,1999,2026,28
00927558,유바이오로직스,206650,KOSDAQ,12,2014,2026,13
00592653,유비벨록스,089850,KOSDAQ,12,2008,2026,19
00531078,유비온,084440,KOSDAQ,9,2011,2026,15
01203376,유비쿼스,264450,KOSDAQ,12,2016,2026,11
00411385,유비쿼스홀딩스,078070,KOSDAQ,12,2006,2026,21
00173999,유성티엔에스,024800,KOSDAQ,12,1998,2026,28
00144650,유신,054930,KOSDAQ,12,2004,2026,23
00400121,유아이디,069330,KOSDAQ,12,2002,2026,25
00256380,유아이엘,049520,KOSDAQ,12,1999,2026,28
01196313,유에스티,263770,KOSDAQ,12,2016,2026,11
01152586,유일로보틱스,388720,KOSDAQ,12,2019,2026,8
00184667,유진기업,023410,KOSDAQ,12,1999,2026,28
00234227,유진로봇,056080,KOSDAQ,12,2005,2026,22
00531014,유진테크,084370,KOSDAQ,12,2003,2026,24
01085026,유진테크놀로지,240600,KOSDAQ,12,2015,2026,12
00961774,유티아이,179900,KOSDAQ,12,2015,2026,12
01110678,유틸렉스,263050,KOSDAQ,12,2016,2026,11
00843900,육일씨엔에쓰,191410,KOSDAQ,12,2013,2026,14
00925374,윤성에프앤씨,372170,KOSDAQ,12,2020,2026,7
00495633,율촌,146060,KOSDAQ,12,2021,2026,6
00184889,이건홀딩스,039020,KOSDAQ,12,1998,2026,29
00364847,이글루,067920,KOSDAQ,12,2008,2026,19
00145473,이글벳,044960,KOSDAQ,12,1999,2026,28
01264872,이노뎁,303530,KOSDAQ,12,2019,2026,8
01258710,이노메트리,302430,KOSDAQ,12,2016,2026,11
01700587,이노스페이스,462350,KOSDAQ,12,2021,2026,6
00965318,이노시뮬레이션,274400,KOSDAQ,12,2017,2026,10
01341630,이노에이엑스,296640,KOSDAQ,12,2020,2026,7
01065679,이노인스트루먼트,215790,KOSDAQ,12,2014,2026,13
01419135,이노진,344860,KOSDAQ,12,2017,2026,10
01407158,이노테나,333050,KOSDAQ,12,2019,2026,8
01745173,이노테크,469610,KOSDAQ,12,2023,2026,4
00494476,이녹스,088390,KOSDAQ,12,2004,2026,23
01237540,이녹스첨단소재,272290,KOSDAQ,12,2017,2026,10
00353610,이니텍,053350,KOSDAQ,12,1999,2026,28
00338170,이닉스,452400,KOSDAQ,12,2021,2026,6
01199189,이랜시스,264850,KOSDAQ,12,2016,2026,11
00206659,이랜텍,054210,KOSDAQ,12,2000,2026,27
00116426,이렘,009730,KOSDAQ,12,1997,2026,30
00390514,이루온,065440,KOSDAQ,12,2000,2026,27
01203659,이뮨온시아,424870,KOSDAQ,12,2023,2026,4
00694942,이미지스,115610,KOSDAQ,12,2007,2026,20
00533924,이브이첨단소재,131400,KOSDAQ,12,2008,2026,19
01135640,이삭엔지니어링,351330,KOSDAQ,12,2019,2026,8
00454399,이상네트웍스,080010,KOSDAQ,12,2003,2026,24
00526872,이수앱지스,086890,KOSDAQ,12,2006,2026,21
00273420,이스트소프트,047560,KOSDAQ,12,2006,2026,21
01128622,이스트에이드,239340,KOSDAQ,12,2014,2026,13
00400060,이씨에스,067010,KOSDAQ,3,2006,2026,21
01544468,이엔셀,456070,KOSDAQ,12,2022,2026,5
00530185,이엔에프테크놀로지,102710,KOSDAQ,12,2007,2026,20
00137289,이엘씨,041520,KOSDAQ,12,2001,2026,26
00374020,이엘피,063760,KOSDAQ,12,2012,2026,15
00616290,이엠넷,123570,KOSDAQ,12,2009,2026,18
00475718,이엠앤아이,083470,KOSDAQ,12,2006,2026,21
00541163,이엠텍,091120,KOSDAQ,12,2005,2026,22
00246417,이오테크닉스,039030,KOSDAQ,12,1999,2026,28
01274310,이오플로우,294090,KOSDAQ,12,2018,2026,9
00409140,이원컴포텍,088290,KOSDAQ,12,2007,2026,20
01480568,이지바이오,353810,KOSDAQ,12,2020,2026,7
01211889,이지스,261520,KOSDAQ,12,2023,2026,4
00490090,이지케어텍,099750,KOSDAQ,3,2017,2026,10
01140837,이지트로닉스,377330,KOSDAQ,12,2019,2026,8
00242378,이지홀딩스,035810,KOSDAQ,12,1999,2026,28
00634728,이크레더블,092130,KOSDAQ,12,2006,2026,21
00788737,이퓨쳐,134060,KOSDAQ,12,2009,2026,18
00145668,이화공영,001840,KOSDAQ,12,2000,2026,25
00269922,인바디,041830,KOSDAQ,12,1999,2026,28
00367871,인바이오,352940,KOSDAQ,12,2018,2026,9
00409371,인베니아,079950,KOSDAQ,12,2003,2026,24
01869710,인벤테라,0007J0,KOSDAQ,12,2023,2026,4
01516456,인벤티지랩,389470,KOSDAQ,12,2020,2026,7
01243161,인산가,277410,KOSDAQ,12,2015,2026,12
00375931,인선이엔티,060150,KOSDAQ,12,2000,2026,27
00229021,인성정보,033230,KOSDAQ,12,1999,2026,28
01222113,인스웨이브,450520,KOSDAQ,12,2021,2026,6
01284876,인스피언,465480,KOSDAQ,12,2022,2026,5
00265421,인지디스플레,037330,KOSDAQ,12,1999,2026,28
00641171,인지소프트,100030,KOSDAQ,12,2008,2026,19
01013694,인카금융서비스,211050,KOSDAQ,12,2012,2026,15
00475976,인콘,083640,KOSDAQ,12,2003,2026,24
00390408,인크레더블버즈,064090,KOSDAQ,12,2001,2026,24
00819073,인크로스,216050,KOSDAQ,12,2014,2026,13
00226866,인탑스,049070,KOSDAQ,12,2002,2026,25
00604426,인터로조,119610,KOSDAQ,12,2008,2026,19
00145914,인터엠,017250,KOSDAQ,9,2000,2026,27
00369170,인터플렉스,051370,KOSDAQ,12,1999,2026,27
00479787,인텍플러스,064290,KOSDAQ,12,2008,2026,19
00664181,인텔리안테크,189300,KOSDAQ,12,2014,2026,13
01374443,인투셀,287840,KOSDAQ,12,2022,2026,5
00292434,인트론바이오,048530,KOSDAQ,12,1998,2026,26
00470829,인티큐브,070590,KOSDAQ,12,2002,2026,25
00491415,인포바인,115310,KOSDAQ,12,2007,2026,20
00243757,인포뱅크,039290,KOSDAQ,12,2004,2026,23
00435969,인피니트헬스케어,071200,KOSDAQ,12,2007,2026,20
00482426,인화정공,101930,KOSDAQ,12,2008,2026,19
01396676,일승,333430,KOSDAQ,12,2019,2026,8
00385415,일신바이오,068330,KOSDAQ,12,2005,2026,22
00923826,일월지엠엘,178780,KOSDAQ,12,2013,2026,14
00146560,일지테크,019540,KOSDAQ,12,2000,2026,27
00485177,일진파워,094820,KOSDAQ,12,2005,2026,22
01165739,잉글우드랩,950140,KOSDAQ,12,2015,2026,12
00261656,잉크테크,049550,KOSDAQ,12,2000,2026,27
01365038,자람테크놀로지,389020,KOSDAQ,12,2020,2026,7
01174038,자비스,254120,KOSDAQ,12,2015,2026,12
00418379,자연과환경,043910,KOSDAQ,12,2003,2026,24
01020524,자이글,234920,KOSDAQ,12,2014,2026,13
01264438,자이언트스텝,289220,KOSDAQ,12,2018,2026,9
00147082,재영솔루텍,049630,KOSDAQ,12,2001,2026,26
01383229,저스템,417840,KOSDAQ,12,2020,2026,7
00632793,전진바이오팜,110020,KOSDAQ,12,2014,2026,13
01047415,정다운,208140,KOSDAQ,12,2012,2026,15
00287788,정상제이엘에스,040420,KOSDAQ,12,1999,2026,28
00147772,정원엔시스,045510,KOSDAQ,12,1999,2026,28
00666204,제너셈,217190,KOSDAQ,12,2013,2026,14
00545929,제넥신,095700,KOSDAQ,12,2007,2026,20
00799539,제노레이,122310,KOSDAQ,12,2016,2026,11
01014718,제노코,361390,KOSDAQ,12,2018,2026,9
01062177,제놀루션,225220,KOSDAQ,12,2012,2026,15
00624998,제닉,123330,KOSDAQ,12,2010,2026,17
01293485,제닉스로보틱스,381620,KOSDAQ,12,2022,2026,5
00563837,제로투세븐,159580,KOSDAQ,12,2010,2026,17
00899556,제룡산업,147830,KOSDAQ,12,2010,2026,17
00185356,제룡전기,033100,KOSDAQ,12,1998,2026,29
00442570,제우스,079370,KOSDAQ,12,2003,2026,24
00361381,제이브이엠,054950,KOSDAQ,12,2004,2026,23
00493185,제이스로보틱스,090470,KOSDAQ,12,2004,2026,23
00148531,제이스코홀딩스,023440,KOSDAQ,12,1999,2026,28
00664853,제이씨케미칼,137950,KOSDAQ,12,2009,2026,18
00223513,제이씨현시스템,033320,KOSDAQ,12,1999,2026,28
01367586,제이아이테크,417500,KOSDAQ,12,2020,2026,7
00447575,제이앤티씨,204270,KOSDAQ,12,2017,2026,10
00642541,제이에스링크,127120,KOSDAQ,12,2010,2026,17
00120289,제이에스티나,026040,KOSDAQ,12,1999,2026,28
01309421,제이엔비,452160,KOSDAQ,12,2021,2026,6
00442154,제이엔케이글로벌,126880,KOSDAQ,12,2009,2026,18
01153293,제이엘케이,322510,KOSDAQ,12,2017,2026,10
00222435,제이엠아이,033050,KOSDAQ,12,1999,2026,26
00533508,제이엠티,094970,KOSDAQ,12,2005,2026,22
00411808,제이오,418550,KOSDAQ,12,2020,2026,7
00363510,제이케이시냅스,060230,KOSDAQ,12,2003,2026,24
01553129,제이투케이바이오,420570,KOSDAQ,12,2021,2026,6
00365457,제이티,089790,KOSDAQ,12,2004,2026,23
00185301,제이피아이헬스케어,0010V0,KOSDAQ,12,2023,2026,4
00528791,제일엠앤에스,412540,KOSDAQ,12,2022,2026,5
00148470,제일일렉트릭,199820,KOSDAQ,12,2018,2026,9
00148595,제일테크노스,038010,KOSDAQ,12,1997,2026,30
00447487,제주반도체,080220,KOSDAQ,12,2002,2026,25
01222867,제테마,216080,KOSDAQ,12,2017,2026,10
01391103,젝시믹스,337930,KOSDAQ,12,2018,2026,9
01051472,젠큐릭스,229000,KOSDAQ,12,2016,2026,11
00492894,젬백스,082270,KOSDAQ,12,2003,2026,24
00577593,져스텍,153890,KOSDAQ,12,2026,2026,1
00231831,조아제약,034940,KOSDAQ,12,2000,2026,27
00397252,조이시티,067000,KOSDAQ,12,2006,2026,21
01335453,조이웍스앤코,309930,KOSDAQ,12,2018,2026,9
00122205,졸스,018700,KOSDAQ,12,2001,2026,26
00205003,좋은사람들,033340,KOSDAQ,12,1999,2026,28
00252135,주성엔지니어링,036930,KOSDAQ,12,2000,2026,27
00415327,중앙백신,072020,KOSDAQ,12,2001,2026,26
00149770,중앙에너비스,000440,KOSDAQ,12,2000,2026,26
00347716,중앙첨단소재,051980,KOSDAQ,12,1999,2026,28
01026616,지구홀딩스,221800,KOSDAQ,12,2014,2026,13
01108248,지노믹트리,228760,KOSDAQ,12,2015,2026,12
01276026,지놈앤컴퍼니,314130,KOSDAQ,12,2015,2026,12
01494154,지니너스,389030,KOSDAQ,12,2019,2026,8
00962223,지니언스,263860,KOSDAQ,12,2015,2026,12
01318933,지니틱스,303030,KOSDAQ,12,2017,2026,10
01047169,지란지교시큐리티,208350,KOSDAQ,12,2012,2026,15
01693922,지슨,446840,KOSDAQ,12,2021,2026,6
01010642,지씨셀,144510,KOSDAQ,12,2014,2026,13
01432598,지씨지놈,340450,KOSDAQ,12,2023,2026,4
01325429,지아이에스,306620,KOSDAQ,12,2017,2026,10
01351080,지아이이노베이션,358570,KOSDAQ,12,2018,2026,9
01311310,지아이텍,382480,KOSDAQ,12,2019,2026,8
00389110,지어소프트,051160,KOSDAQ,12,2000,2026,27
00351995,지에스이,053050,KOSDAQ,12,1999,2026,28
01221752,지에프씨생명과학,388610,KOSDAQ,12,2019,2026,7
01450938,지에프아이,493330,KOSDAQ,12,2023,2026,4
00626464,지엔씨에너지,119850,KOSDAQ,12,2011,2026,16
00258102,지엔코,065060,KOSDAQ,12,2004,2026,23
01042359,지엘팜텍,204840,KOSDAQ,12,2013,2026,14
00668965,지오엘리먼트,311320,KOSDAQ,12,2019,2026,8
01577952,지투지바이오,456160,KOSDAQ,12,2022,2026,5
01462605,지투파워,388050,KOSDAQ,12,2019,2026,8
00170877,진로발효,018120,KOSDAQ,12,1999,2026,28
00552992,진매트릭스,109820,KOSDAQ,12,2007,2026,20
00491053,진바이오텍,086060,KOSDAQ,12,2004,2026,23
00174208,진성티이씨,036890,KOSDAQ,12,1999,2026,27
01437858,진시스템,363250,KOSDAQ,12,2019,2026,8
00150536,진양제약,007370,KOSDAQ,12,1999,2026,28
00816933,진영,285800,KOSDAQ,12,2021,2026,6
00525679,차바이오텍,085660,KOSDAQ,12,2003,2026,24
00909835,차이커뮤니케이션,351870,KOSDAQ,12,2022,2026,5
00606770,참좋은여행,094850,KOSDAQ,12,2006,2026,21
00123523,창해에탄올,004650,KOSDAQ,12,2012,2026,15
01279698,채비,0011T0,KOSDAQ,12,2025,2026,2
00897752,천보,278280,KOSDAQ,12,2016,2026,11
01534577,청담글로벌,362320,KOSDAQ,12,2020,2026,7
00151605,청보,013720,KOSDAQ,12,2000,2026,26
00216434,체리부로,066360,KOSDAQ,12,2015,2026,12
00299464,초록뱀미디어,047820,KOSDAQ,12,2001,2026,26
00579971,칩스앤미디어,094360,KOSDAQ,12,2011,2026,16
01782183,카나프테라퓨틱스,0082N0,KOSDAQ,12,2023,2026,4
00152260,카스,016920,KOSDAQ,12,1999,2026,28
01263527,카이노스메드,284620,KOSDAQ,12,2017,2026,10
01137383,카카오게임즈,293490,KOSDAQ,12,2017,2026,10
01116265,카티스,140430,KOSDAQ,12,2022,2026,5
00863038,캐리,313760,KOSDAQ,12,2017,2026,10
00302582,캐스텍코리아,071850,KOSDAQ,12,2012,2026,15
00876643,캐프,198080,KOSDAQ,12,2017,2026,10
00550082,캔버스엔,210120,KOSDAQ,12,2012,2026,15
00330044,캠시스,050110,KOSDAQ,12,2000,2026,26
01497124,캡스톤파트너스,452300,KOSDAQ,12,2021,2026,6
01685251,컨텍,451760,KOSDAQ,12,2021,2026,6
01236286,컬러레이,900310,KOSDAQ,12,2015,2026,12
00476498,컴투스,078340,KOSDAQ,12,2005,2026,22
00535746,컴투스홀딩스,063080,KOSDAQ,12,2007,2026,20
00598198,컴퍼니케이,307930,KOSDAQ,12,2017,2026,10
00479705,케스피온,079190,KOSDAQ,12,2003,2026,24
01187148,케어랩스,263700,KOSDAQ,12,2015,2026,12
00549891,케어젠,214370,KOSDAQ,12,2013,2026,14
00370918,케이디켐,221980,KOSDAQ,12,2013,2026,14
00255105,케이바이오랩스,038530,KOSDAQ,12,2000,2026,27
01003040,케이사인,192250,KOSDAQ,12,2012,2026,15
01689266,케이쓰리아이,431190,KOSDAQ,12,2022,2026,5
00441650,케이씨에스,115500,KOSDAQ,12,2008,2026,19
00441447,케이씨티,089150,KOSDAQ,12,2004,2026,23
00101752,케이씨피드,025880,KOSDAQ,12,2000,2026,26
00603348,케이아이엔엑스,093320,KOSDAQ,12,2008,2026,19
00536888,케이알엠,093640,KOSDAQ,12,2005,2026,22
00328191,케이에스피,073010,KOSDAQ,12,2002,2026,25
00606664,케이엔더블유,105330,KOSDAQ,12,2007,2026,20
00304076,케이엔솔,053080,KOSDAQ,12,2018,2026,9
00672603,케이엔알시스템,199430,KOSDAQ,12,2021,2026,6
01402995,케이엔에스,432470,KOSDAQ,12,2021,2026,6
00769158,케이엔제이,272110,KOSDAQ,12,2017,2026,10
00246620,케이엘넷,039420,KOSDAQ,12,1999,2026,28
00242934,케이엠,083550,KOSDAQ,12,2003,2026,24
00226352,케이엠더블유,032500,KOSDAQ,12,1999,2026,28
01095704,케이엠제약,225430,KOSDAQ,12,2014,2026,13
00668600,케이옥션,102370,KOSDAQ,12,2019,2026,8
00426828,케이웨더,068100,KOSDAQ,12,2021,2026,6
00542898,케이이엠텍,106080,KOSDAQ,12,2007,2026,20
01638387,케이지에이,455180,KOSDAQ,12,2023,2026,4
00260958,케이티알파,036030,KOSDAQ,12,2000,2026,25
00152437,케이프,064820,KOSDAQ,12,2005,2026,22
00157636,케이피에프,024880,KOSDAQ,12,2000,2026,23
00206686,케이피엠테크,042040,KOSDAQ,12,2001,2026,26
00357607,케이피티유,054410,KOSDAQ,12,2003,2026,24
01101254,케이피항공산업,288180,KOSDAQ,12,2016,2026,11
00961507,케일럼,258610,KOSDAQ,12,2015,2026,12
01158553,켄코아에어로스페이스,274090,KOSDAQ,12,2017,2026,10
00371485,켐트로닉스,089010,KOSDAQ,12,2004,2026,23
01089350,켐트로스,220260,KOSDAQ,12,2015,2026,12
00349732,코나아이,052400,KOSDAQ,12,1999,2026,28
00601988,코난테크놀로지,402030,KOSDAQ,12,2020,2026,7
01573284,코닉오토메이션,391710,KOSDAQ,12,2021,2026,6
00295857,코다코,046070,KOSDAQ,12,2002,2026,25
00329093,코데즈컴바인,047770,KOSDAQ,12,2003,2026,23
00308559,코디,080530,KOSDAQ,12,2003,2026,24
00541437,코렌텍,104540,KOSDAQ,12,2010,2026,17
00152589,코리아나,027050,KOSDAQ,12,1999,2026,27
00304915,코리아에셋투자증권,190650,KOSDAQ,3,2018,2026,9
00803425,코리아에프티,123410,KOSDAQ,12,2009,2026,18
00268118,코맥스,036690,KOSDAQ,12,2000,2026,25
00152783,코메론,049430,KOSDAQ,12,2001,2026,25
00997812,코미코,183300,KOSDAQ,12,2014,2026,13
00187415,코미팜,041960,KOSDAQ,12,1999,2026,28
00365934,코세스,089890,KOSDAQ,12,2004,2026,23
01493793,코셈,360350,KOSDAQ,12,2021,2026,6
00442455,코스나인,082660,KOSDAQ,12,2003,2026,24
00305570,코스리거글로벌,043710,KOSDAQ,12,2000,2026,27
00656289,코스맥스엔비티,222040,KOSDAQ,12,2013,2026,14
00763473,코스메카코리아,241710,KOSDAQ,12,2014,2026,13
01802928,코스모로보틱스,439960,KOSDAQ,12,2026,2026,1
01476219,코스텍시스,355150,KOSDAQ,12,2018,2026,9
00989664,코아스템켐온,166480,KOSDAQ,12,2013,2026,14
00271501,코아시아,045970,KOSDAQ,12,1999,2026,28
01031502,코아시아씨엠,196450,KOSDAQ,12,2013,2026,14
01512575,코어라인소프트,384470,KOSDAQ,12,2021,2026,6
00525642,코오롱생명과학,102940,KOSDAQ,12,2007,2026,20
01245062,코오롱티슈진,950160,KOSDAQ,12,2015,2026,12
00360674,코위버,056360,KOSDAQ,12,2000,2026,26
01211232,코윈테크,282880,KOSDAQ,12,2017,2026,10
00807397,코이즈,121850,KOSDAQ,12,2010,2026,17
00959210,코츠테크놀로지,448710,KOSDAQ,12,2021,2026,6
00446901,코칩,126730,KOSDAQ,12,2022,2026,5
00187725,코콤,015710,KOSDAQ,12,1999,2026,28
00305297,코텍,052330,KOSDAQ,12,1999,2026,28
01364297,코퍼스코리아,322780,KOSDAQ,12,2019,2026,8
01032404,콜마비앤에이치,200130,KOSDAQ,12,2013,2026,14
01311055,쿠콘,294570,KOSDAQ,12,2017,2026,10
01671285,쿼드메디슨,464490,KOSDAQ,12,2022,2026,5
01311286,퀀타매트릭스,317690,KOSDAQ,12,2018,2026,9
01584183,퀄리타스반도체,432720,KOSDAQ,12,2021,2026,6
01397772,큐라클,365270,KOSDAQ,12,2019,2026,8
01357765,큐라티스,348080,KOSDAQ,12,2019,2026,8
00356802,큐렉소,060280,KOSDAQ,12,2000,2026,27
01492651,큐로셀,372320,KOSDAQ,12,2021,2026,6
00296324,큐로홀딩스,051780,KOSDAQ,12,1999,2026,27
01042650,큐리언트,115180,KOSDAQ,12,2013,2026,14
01786958,큐리오시스,494120,KOSDAQ,12,2023,2026,4
01498974,큐리옥스바이오시스템즈,445680,KOSDAQ,12,2021,2026,6
00985686,큐브엔터,182360,KOSDAQ,12,2012,2026,15
01033591,큐알티,405100,KOSDAQ,12,2020,2026,7
00411446,큐에스아이,066310,KOSDAQ,12,2004,2026,23
01175499,큐에이드,377460,KOSDAQ,12,2020,2026,7
00267942,큐캐피탈,016600,KOSDAQ,12,1998,2026,29
01514005,크라우드웍스,355390,KOSDAQ,12,2021,2026,6
